PaperCount,Citation,HIndex,PIndex,AIndex
5,111,2.0,26.0,6.15
3,4,1.0,1.1667,0.8944
1,20,1.0,3.3333,4.8333
135,685,12.0,197.4194,129.3434
22,47,4.0,7.7273,3.3868
1,1,1.0,0.25,0.1458
2,6,0.0,1.35,2.3325
1,0,0.0,0.0,0.0
2,10,1.0,1.6667,2.4167
1,4,1.0,1.3333,1.1111
1,5,1.0,1.0,0.45
2,1,1.0,0.2,0.09
6,42,3.0,11.3667,7.7995
9,28,3.0,9.4167,7.6181
2,2,1.0,0.5833,0.7986
31,918,13.0,256.8357,352.1776
3,3,1.0,0.6,0.4033
1,1,1.0,0.125,0.0156
126,1805,20.0,580.2595,586.4876
8,17,3.0,4.4667,7.1989
5,7,2.0,1.5,1.825
259,4620,35.0,1523.3508,1099.9182
42,135,6.0,41.0623,42.0296
1,2,1.0,0.5,0.5417
17,229,7.0,97.0893,129.7242
5,31,2.0,5.1667,3.5675
3,0,0.0,0.0,0.0
6,3,1.0,0.75,0.4375
17,64,5.0,26.1,34.745
1,2,1.0,0.3333,0.0556
2,7,1.0,2.3333,1.9444
16,659,10.0,251.1071,367.5397
31,219,10.0,72.05,50.4781
5,50,4.0,24.3333,29.0278
40,289,7.0,114.0532,58.4399
5,14,3.0,2.8238,3.5271
4,6,2.0,0.8667,1.356
1,0,0.0,0.0,0.0
2,11,0.0,1.0417,1.1366
6,45,4.0,9.8714,4.3055
4,38,2.0,20.5,29.25
4,82,2.0,14.3333,20.1278
33,587,10.0,119.9583,85.7677
164,665,11.0,231.5611,137.5363
8,100,3.0,88.3667,87.8511
1,0,0.0,0.0,0.0
2,2,1.0,0.2857,0.3122
1,0,0.0,0.0,0.0
7,14,2.0,3.7,4.9483
61,687,14.0,257.5536,240.7152
15,259,7.0,92.6333,67.0711
6,160,4.0,32.1429,16.2347
2,5,0.0,1.6667,0.8889
1,0,0.0,0.0,0.0
1,4,1.0,1.0,0.5833
11,105,5.0,27.8412,25.8336
2,2,1.0,0.3333,0.4833
6,0,0.0,0.0,0.0
2,2,1.0,0.2857,0.0408
11,112,5.0,35.9167,14.2014
6,7,1.0,1.2345,1.5291
109,1048,18.0,424.8952,476.1144
40,422,12.0,146.25,135.5958
10,20,3.0,9.3333,13.5833
57,617,14.0,214.2952,187.158
5,8,2.0,2.05,2.2558
6,65,4.0,20.25,29.3542
14,72,5.0,10.8036,13.2483
3,58,0.0,5.5673,5.9158
8,43,5.0,10.05,8.0308
2,2,1.0,0.5,0.2917
10,16,1.0,3.2429,2.4726
4,3,1.0,0.75,1.5625
17,48,5.0,11.2833,11.0454
164,205,8.0,70.256,72.6711
2,5,1.0,1.6667,1.3889
3,102,0.0,9.5339,7.731
1,2,1.0,0.25,0.3045
1,4,1.0,1.0,1.0833
1,0,0.0,0.0,0.0
2,28,0.0,7.0,1.75
1,0,0.0,0.0,0.0
5,4,1.0,0.9524,1.2662
1,1,1.0,0.3333,0.2778
13,20,2.0,10.5167,11.4519
5,35,2.0,10.4667,8.0322
1,0,0.0,0.0,0.0
30,142,6.0,73.4167,68.0347
1,1,1.0,0.1667,0.0611
3,19,1.0,2.7143,0.8401
9,3,1.0,1.3333,2.1111
2,41,0.0,7.0,2.65
2,8,1.0,2.6667,2.2222
68,672,14.0,232.1651,253.0308
1,3,1.0,0.75,0.1875
2,5,1.0,0.8095,0.4553
18,216,7.0,67.0833,100.3597
3,31,0.0,5.8714,11.4452
7,28,3.0,9.0909,6.7083
2,73,0.0,12.1667,3.2944
7,1,1.0,0.25,0.5208
54,867,16.0,199.2433,228.5969
2,1,1.0,0.5,0.75
3,1,1.0,0.25,0.2708
10,21,2.0,6.3333,4.9
1,9,1.0,2.25,4.6875
2,7,1.0,2.3333,1.9444
1,1,1.0,0.25,0.1458
5,71,3.0,16.2083,10.3359
1,0,0.0,0.0,0.0
13,278,7.0,81.9167,116.3786
42,205,9.0,42.074,35.0945
11,10,2.0,1.775,1.2992
159,936,15.0,346.2099,208.9443
93,245,8.0,64.7333,55.4918
12,32,4.0,7.275,8.4559
2,7,1.0,1.45,1.0858
4,108,2.0,35.5,65.3917
8,118,2.0,32.5,32.875
12,81,4.0,16.4444,11.4616
22,65,6.0,19.8167,28.2397
2,14,1.0,1.5556,0.3673
2,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
99,3501,29.0,1298.0583,1261.9613
26,164,7.0,67.5,85.8005
297,3737,28.0,1176.2512,1020.2216
1,10,1.0,2.5,2.7083
3,0,0.0,0.0,0.0
1,6,1.0,1.2,0.54
1,0,0.0,0.0,0.0
8,8,2.0,1.3778,1.4125
3,42,2.0,8.1,3.22
28,106,6.0,25.0706,38.9082
1,0,0.0,0.0,0.0
66,380,11.0,106.6167,52.7731
8,5,2.0,1.25,2.6042
2,0,0.0,0.0,0.0
6,25,2.0,5.9167,7.3403
2,0,0.0,0.0,0.0
13,134,5.0,20.6488,34.6721
1,0,0.0,0.0,0.0
13,28,3.0,6.6611,7.7507
106,859,13.0,308.0056,255.9459
13,47,4.0,11.4083,9.1243
22,604,12.0,160.55,246.4169
3,10,1.0,3.3333,5.7778
3,3,1.0,0.75,1.5625
11,10,2.0,2.7244,3.8995
6,30,2.0,9.5,15.5111
56,1106,16.0,522.5167,559.1964
14,30,3.0,8.7,8.965
21,138,6.0,41.8833,20.6697
230,2351,21.0,837.1833,851.1019
13,267,6.0,29.8566,12.1523
2,1,1.0,0.1429,0.0442
1,1,1.0,0.2,0.4567
8,32,3.0,7.3929,5.2762
2,4,0.0,0.9,1.055
5,14,2.0,1.8696,1.9876
10,91,6.0,19.9667,26.2961
31,249,5.0,131.775,116.1385
3,16,2.0,8.0,4.0
1,1,1.0,0.2,0.09
3,15,2.0,13.4,13.5133
1,0,0.0,0.0,0.0
59,136,6.0,33.4269,23.0984
2,9,1.0,1.5,3.675
2,13,0.0,3.75,7.3125
38,572,13.0,186.1339,209.9287
3,11,1.0,5.5,2.75
5,5,1.0,1.0,1.2444
6,78,3.0,21.3333,23.3194
2,14,0.0,3.8333,6.7083
28,960,14.0,354.6667,440.7734
197,535,12.0,110.4103,77.0195
8,106,3.0,27.8333,21.6444
2,8,0.0,1.8333,0.6389
1,1,1.0,0.1429,0.0728
1,7,1.0,1.75,0.4375
3,7,1.0,1.45,1.2108
14,44,4.0,11.0202,18.629
6,7,2.0,1.1524,1.3451
9,48,5.0,14.2714,19.3534
8,7,1.0,1.2,2.7067
32,457,9.0,144.125,201.5415
2,1,1.0,0.1667,0.2417
65,464,12.0,181.8685,160.0112
1,7,1.0,1.1667,1.1083
27,34,3.0,10.5667,5.0817
4,0,0.0,0.0,0.0
34,183,7.0,42.1313,42.2909
1,0,0.0,0.0,0.0
8,11,2.0,2.9524,4.319
36,93,6.0,23.1786,33.3586
2,4,1.0,0.5,0.7399
1,0,0.0,0.0,0.0
1,23,1.0,2.3,1.1016
20,18,3.0,5.5833,3.7764
11,37,4.0,10.2833,16.1219
53,369,11.0,89.8262,77.6414
1,3,1.0,0.6,0.27
112,1505,22.0,434.15,405.7508
3,20,2.0,2.7778,1.5031
52,257,10.0,84.6889,75.3322
16,102,6.0,25.6095,18.3455
28,47,4.0,12.0833,15.6986
8,104,4.0,19.9222,10.7471
3,46,2.0,23.0,34.5
9,341,6.0,93.35,106.0825
2,0,0.0,0.0,0.0
20,131,5.0,57.7,82.6511
1,0,0.0,0.0,0.0
6,66,4.0,17.75,10.5208
2,2,1.0,1.0,0.5
74,113,6.0,41.3167,34.1564
11,51,3.0,17.9333,31.8144
12,165,7.0,45.5167,37.3436
88,439,11.0,171.5583,136.0855
6,113,4.0,25.4,10.9106
7,65,2.0,13.5833,9.8069
16,45,4.0,6.9056,8.7882
39,1727,14.0,412.5694,350.8954
46,457,10.0,132.6833,160.6547
1,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
2,2,1.0,2.0,2.0
26,23,3.0,9.6667,8.5556
23,348,7.0,67.9107,37.6584
1,5,1.0,1.25,0.3125
10,24,3.0,4.2857,6.7781
18,101,5.0,46.3333,46.1111
3,2,1.0,0.2222,0.4064
24,38,2.0,16.4024,22.2167
4,4,1.0,1.3333,2.4444
4,1,1.0,0.2,0.1567
35,80,6.0,22.95,16.9708
61,378,10.0,147.4417,90.7352
1,3,1.0,0.375,0.1004
1,0,0.0,0.0,0.0
6,96,4.0,37.0,24.9167
7,8,2.0,1.8,3.11
2,7,1.0,1.75,1.0208
13,52,5.0,12.9048,12.1329
11,87,3.0,23.8583,17.2193
1,0,0.0,0.0,0.0
2,3,1.0,1.5,0.75
10,37,3.0,11.8857,15.6441
45,153,7.0,36.0119,23.0086
119,141,5.0,39.0417,26.3779
10,202,4.0,66.1667,120.2448
18,33,4.0,9.0667,11.7606
28,150,7.0,49.3167,49.5397
35,71,5.0,16.2262,27.477
1,3,1.0,1.5,2.25
50,59,4.0,17.9167,16.6597
15,88,4.0,27.1762,17.4117
1,7,1.0,1.4,1.7967
1,0,0.0,0.0,0.0
3,5,1.0,2.5,3.75
26,68,4.0,26.25,30.9014
3,4,2.0,1.3333,0.7778
8,32,4.0,7.0286,13.1842
1,0,0.0,0.0,0.0
2,16,0.0,2.8667,1.8233
1,2,1.0,0.25,0.1086
2,7,0.0,1.0444,0.8607
2,30,1.0,3.3333,9.4299
2,1,1.0,0.5,0.75
37,286,8.0,62.2762,63.4372
2,2,1.0,0.5833,0.3819
2,0,0.0,0.0,0.0
1,2,1.0,0.6667,0.2222
3,4,2.0,1.0,2.0833
2,4,1.0,1.3333,2.4444
2,15,0.0,4.75,8.7292
67,542,13.0,170.4672,90.3472
27,169,8.0,34.85,29.6525
3,19,2.0,2.4643,0.4398
6,2,1.0,0.3429,0.3652
6,2,1.0,0.5833,0.3403
65,1042,17.0,207.5476,290.5824
19,68,5.0,20.2079,17.3985
8,81,5.0,20.0833,18.1819
23,127,6.0,50.8333,41.0361
6,120,3.0,27.625,8.4829
17,45,3.0,18.8,24.2294
2,4,1.0,0.5,1.3589
2,0,0.0,0.0,0.0
1,2,1.0,0.4,0.5133
2,17,0.0,3.625,6.5216
2,2,1.0,0.4,0.5133
12,180,5.0,29.75,22.6958
58,2486,22.0,1124.6333,1388.8156
12,34,4.0,20.0476,24.9382
1,2,1.0,0.2222,0.1657
59,420,12.0,139.6429,176.3057
8,62,3.0,15.9762,5.7867
2,17,1.0,4.25,8.8542
3,3,1.0,0.6,0.27
7,11,2.0,2.2333,5.0328
2,12,1.0,2.4,1.88
5,80,3.0,18.7667,18.7006
1,6,1.0,0.8571,2.2224
27,120,5.0,32.0778,26.4684
47,65,4.0,23.225,32.8076
3,4,1.0,0.7667,1.7783
29,590,14.0,211.6111,179.0004
408,11765,60.0,4399.9327,3186.508
3,2,1.0,0.2857,0.7408
6,34,4.0,13.3333,17.6111
59,476,11.0,165.3333,156.4444
1,0,0.0,0.0,0.0
28,193,7.0,53.9083,93.6154
2,4,1.0,0.5714,0.6245
1,10,1.0,1.4286,2.2755
40,245,9.0,47.1964,39.5632
16,104,6.0,21.275,30.6325
3,0,0.0,0.0,0.0
6,7,1.0,2.3333,1.9444
2,2,1.0,0.4,0.3133
28,193,7.0,92.4845,109.6706
12,268,8.0,124.5583,179.7688
89,556,13.0,248.2286,228.4511
1,0,0.0,0.0,0.0
3,7,1.0,2.1667,3.4083
12,37,3.0,9.9833,19.2629
7,84,4.0,21.1429,32.1145
2,2,1.0,0.2857,0.248
3,5,1.0,1.0952,2.0001
18,31,3.0,11.2,13.6761
15,33,3.0,13.0,17.3611
1,1,1.0,0.2,0.04
41,127,6.0,33.0833,18.6736
8,24,3.0,5.0024,10.6359
4,3,1.0,0.9,1.2967
2,0,0.0,0.0,0.0
1,24,1.0,2.6667,3.5439
4,45,2.0,8.8333,6.925
15,122,5.0,43.9167,62.4375
2,8,0.0,1.4,0.7967
11,11,2.0,1.5952,2.9497
5,45,3.0,10.4524,14.6297
12,6,1.0,2.3333,1.5333
77,2658,22.0,1010.8718,862.9711
123,3302,24.0,1175.6056,1489.728
30,324,10.0,51.3911,57.2685
29,189,7.0,54.7901,33.1113
4,18,1.0,4.5,4.875
18,76,3.0,26.65,11.2842
12,78,4.0,21.0857,19.277
4,11,2.0,3.5333,6.2678
12,44,4.0,10.1929,13.862
1,47,1.0,4.2727,0.8157
2,3,1.0,0.75,0.4375
4,9,2.0,2.3,1.8183
5,45,3.0,7.8,5.1211
1,4,1.0,0.8,0.36
2,0,0.0,0.0,0.0
1,3,1.0,0.75,0.1875
2,0,0.0,0.0,0.0
11,17,2.0,6.4838,3.8604
8,18,2.0,4.8333,8.3194
8,32,3.0,7.8333,12.4524
1,1,1.0,0.1667,0.0611
29,389,10.0,102.5498,166.2433
9,203,6.0,48.45,39.9275
1,5,1.0,0.8333,0.7917
190,4264,34.0,1785.8635,1565.5181
6,75,4.0,12.5167,4.8699
3,0,0.0,0.0,0.0
5,8,2.0,1.3333,0.6972
85,2060,26.0,937.3857,1002.1858
5,12,2.0,3.25,5.4708
1,41,1.0,13.6667,11.3889
2,0,0.0,0.0,0.0
7,61,5.0,17.1167,32.3553
7,14,3.0,4.0,2.225
1,14,1.0,4.6667,1.5556
4,5,1.0,1.8333,3.1944
11,17,2.0,3.95,4.6192
1,1,1.0,0.1429,0.1561
15,157,7.0,41.6833,33.1964
3,44,0.0,10.05,4.4058
5,212,4.0,39.619,15.4372
17,14,3.0,5.8333,6.5278
3,32,0.0,8.7,15.815
3,17,2.0,5.6667,10.3889
4,3,1.0,1.0,1.7917
26,328,11.0,168.0381,112.815
43,243,9.0,57.869,68.9128
4,13,2.0,2.1667,5.3083
134,1389,19.0,402.9615,365.5763
5,1,1.0,0.25,0.5208
12,7,2.0,1.75,1.5625
3,2,1.0,1.0,1.5
2,1,1.0,0.1429,0.1561
9,105,5.0,25.875,7.6282
5,85,3.0,17.0,12.45
11,58,5.0,17.1667,15.6139
3,15,2.0,2.125,1.3305
16,36,4.0,11.5,18.9944
5,35,3.0,7.0833,10.3769
88,2233,24.0,720.1143,563.0851
4,12,2.0,2.7429,1.5452
2,25,0.0,2.8333,1.2635
4,5,2.0,1.0,0.2
1,0,0.0,0.0,0.0
6,24,2.0,3.7762,3.9658
34,437,11.0,157.2056,184.6097
18,206,7.0,50.4139,42.2755
3,0,0.0,0.0,0.0
30,46,3.0,12.6667,21.4123
4,4,1.0,0.6667,0.2444
19,175,5.0,63.9381,71.857
31,302,8.0,53.161,46.5282
2,4,1.0,1.3333,0.4444
2,6,1.0,1.25,1.5542
55,264,10.0,100.0667,92.2606
30,148,8.0,50.4667,74.81
8,8,1.0,2.6167,4.4164
1,0,0.0,0.0,0.0
4,5,2.0,1.4,2.1467
1,1,1.0,0.1,0.1096
79,1288,19.0,506.4833,413.6949
1,1,1.0,0.3333,0.2778
19,51,5.0,12.6071,18.2238
37,96,5.0,21.8135,18.893
5,437,0.0,153.6667,86.0556
1,9,1.0,1.8,0.36
46,734,13.0,501.2782,511.5913
2,7,1.0,1.75,0.6458
4,13,3.0,2.3714,1.044
10,16,3.0,3.9833,4.7938
20,18,2.0,3.2676,3.0634
10,26,3.0,9.0,13.5623
1,0,0.0,0.0,0.0
59,170,7.0,51.0143,37.0609
141,1340,20.0,420.7952,227.0314
30,275,9.0,69.0072,43.8562
1,12,1.0,2.4,3.08
10,34,4.0,5.6875,7.2012
1,0,0.0,0.0,0.0
3,1,1.0,0.2,0.09
1,18,1.0,3.6,0.72
1,0,0.0,0.0,0.0
18,16,2.0,4.4833,6.0036
1,2,1.0,0.4,0.18
6,37,3.0,24.6,24.5367
278,5825,39.0,1494.3639,908.8913
14,57,2.0,18.6,10.92
23,69,4.0,31.1667,17.7222
17,30,3.0,8.0,3.25
38,109,5.0,36.9405,28.5448
3,18,2.0,5.25,10.1875
1,0,0.0,0.0,0.0
6,13,2.0,2.5,1.9679
1,12,1.0,1.7143,1.302
4,38,2.0,13.0,5.5
2,3,1.0,0.75,0.1875
58,1807,21.0,462.4143,595.4968
2,14,0.0,7.0,4.5
6,20,3.0,4.9,8.0967
33,264,10.0,91.6024,78.2901
1,0,0.0,0.0,0.0
18,165,7.0,40.3214,40.0784
8,26,3.0,5.8167,6.4342
19,235,9.0,68.9476,97.198
6,11,1.0,2.6429,2.7811
3,11,2.0,1.8333,3.4083
1,1,1.0,0.2,0.09
2,0,0.0,0.0,0.0
4,21,2.0,4.75,2.9292
6,43,4.0,13.0,13.0833
44,1428,16.0,299.096,452.6863
2,1,1.0,0.0909,0.1382
1,6,1.0,2.0,0.6667
2,2,1.0,0.45,0.7275
80,1126,18.0,382.7905,486.0301
8,19,2.0,5.5833,7.4236
15,150,5.0,38.4,36.6467
24,81,6.0,45.9738,55.5845
7,53,5.0,19.0,18.5
65,254,9.0,82.2141,140.099
2,0,0.0,0.0,0.0
6,16,2.0,2.9583,4.6398
3,17,2.0,4.1667,3.7417
3,19,2.0,5.4167,4.9653
35,210,9.0,78.1071,51.9098
1,1,1.0,0.2,0.09
7,39,3.0,5.6952,10.725
1,0,0.0,0.0,0.0
62,192,8.0,87.9333,91.3554
11,64,3.0,14.2917,19.1818
1,1,1.0,0.3333,0.2778
27,89,6.0,25.9083,32.2276
1,0,0.0,0.0,0.0
53,756,16.0,330.4524,343.8733
1,9,1.0,3.0,5.5
2,65,0.0,13.9333,9.4978
17,63,4.0,16.5964,27.8529
39,194,7.0,79.2833,57.3636
2,16,0.0,2.4286,1.7017
1,7,1.0,1.0,0.7595
1,4,1.0,1.0,1.0833
4,153,3.0,30.6,13.77
3,1,1.0,0.25,0.5208
3,3,1.0,0.65,1.0592
10,179,5.0,47.9107,57.1451
20,94,5.0,24.8028,39.4539
18,56,4.0,15.575,16.3249
33,41,4.0,11.1333,15.5211
7,15,2.0,3.7333,1.0979
1,4,1.0,0.8,0.36
2,2,1.0,0.5,0.5417
8,47,5.0,12.25,21.9708
1,0,0.0,0.0,0.0
3,1,1.0,0.3333,0.6111
2,6,1.0,1.5,1.625
1,0,0.0,0.0,0.0
5,44,3.0,14.0167,23.1297
7,50,2.0,32.6667,26.2222
9,10,2.0,1.5583,1.9124
1,2,1.0,0.4,0.3133
1,2,1.0,0.4,0.18
9,13,3.0,5.4,8.7467
42,212,8.0,60.4167,59.3819
1,4,1.0,0.8,1.0267
8,5,1.0,1.8333,2.3611
31,22,3.0,6.0333,4.065
11,9,2.0,2.2619,3.4842
2,4,1.0,0.6333,0.7119
7,24,4.0,9.0,8.125
16,89,5.0,37.5333,52.2844
17,27,3.0,9.25,10.8542
208,1739,20.0,645.9262,569.7209
1,2,1.0,0.5,1.0417
16,45,3.0,21.6667,31.5556
64,194,9.0,86.35,63.0436
1,622,1.0,44.4286,23.7118
9,23,2.0,4.8667,7.7122
5,33,4.0,6.7738,5.2683
1,5,1.0,1.6667,3.0556
2,69,1.0,6.6818,8.085
3,5,1.0,1.2833,2.6303
2,56,0.0,14.0,11.4167
4,35,2.0,5.5714,3.2483
61,2400,17.0,702.381,1021.1338
18,269,8.0,65.3079,86.8632
14,76,5.0,21.175,11.6048
22,35,4.0,9.4262,12.8975
1,0,0.0,0.0,0.0
2,1,1.0,0.0625,0.0967
1,1,1.0,0.1667,0.1028
1,54,1.0,27.0,40.5
2,3,1.0,0.5,1.225
1,15,1.0,3.75,0.9375
18,162,6.0,38.1095,74.6918
12,52,5.0,14.4833,25.5203
79,769,14.0,301.7537,331.3487
3,2,1.0,0.5,0.7917
7,17,3.0,5.5,8.7778
9,34,3.0,10.3429,8.2152
1,2,1.0,0.5,0.125
142,1940,24.0,572.2168,431.6401
14,11,2.0,2.9,3.2883
3,2,1.0,0.5,0.5417
37,95,6.0,23.45,39.4108
35,837,15.0,156.7764,214.0049
14,10,2.0,3.0,3.9167
7,38,5.0,10.4833,18.5425
63,453,10.0,199.8452,183.8229
3,9,2.0,1.0694,0.1831
1,1,1.0,0.1429,0.0204
6,7,2.0,1.8,1.7933
1,21,1.0,5.25,5.6875
63,140,6.0,32.6643,45.6819
1,2,1.0,0.3333,0.4833
3,0,0.0,0.0,0.0
2,254,0.0,79.0667,65.4384
3,9,2.0,1.5,1.5361
26,359,9.0,180.3833,167.8419
8,5,1.0,0.8333,2.0417
98,2664,31.0,816.35,331.988
2,59,0.0,19.3333,6.6944
3,64,0.0,15.6,12.1867
49,1224,20.0,564.1429,637.7397
1,0,0.0,0.0,0.0
20,16,2.0,3.8,4.2656
3,4,1.0,0.8667,0.8011
3,9,2.0,1.3667,0.4867
11,147,7.0,28.2474,24.9496
10,241,6.0,96.0,100.0
204,5574,36.0,1773.5706,1614.0697
2,29,0.0,9.5,4.0417
3,16,2.0,5.5,4.2083
4,7,2.0,1.0444,2.6273
93,455,12.0,145.6824,119.7426
1,0,0.0,0.0,0.0
31,246,9.0,53.6262,97.7161
22,3,1.0,0.8667,0.3678
9,13,2.0,5.0333,6.4206
11,37,4.0,3.693,3.1664
51,637,11.0,223.6,126.145
1,0,0.0,0.0,0.0
8,36,3.0,11.8333,11.5694
2,0,0.0,0.0,0.0
82,1129,11.0,244.625,170.4684
17,52,5.0,14.9,19.7828
13,50,4.0,20.5833,19.2153
48,222,9.0,115.2619,102.4711
1,0,0.0,0.0,0.0
2,6,1.0,1.0,0.1667
7,114,4.0,47.3333,73.6111
7,1,1.0,0.1667,0.2417
1,1,1.0,0.3333,0.6111
18,167,7.0,41.3167,61.6754
3,3,1.0,1.0,0.8333
53,74,5.0,18.8944,14.2043
35,69,5.0,39.6706,46.618
8,27,3.0,9.3333,7.2111
1,2,1.0,0.1333,0.2424
16,712,10.0,265.2857,390.7039
11,40,3.0,6.381,4.5736
2,20,0.0,5.1667,3.1806
120,535,11.0,297.5857,270.0695
28,118,7.0,47.1667,71.4306
4,164,2.0,16.4667,47.1641
2,1,1.0,0.3333,0.1111
3,5,1.0,1.3,0.91
5,7,2.0,2.1667,1.3167
62,244,8.0,72.1345,55.7991
6,3,1.0,0.4,0.6314
38,635,9.0,213.0361,172.2007
6,8,2.0,3.8333,3.3611
11,297,8.0,85.3667,72.5539
17,25,3.0,5.8667,10.2011
2,115,0.0,38.3333,28.6111
2,1,1.0,0.1429,0.0728
62,324,9.0,129.0143,84.7787
21,274,7.0,116.4583,162.8883
2,4,1.0,1.8333,2.8611
102,485,12.0,186.1,133.3089
4,9,2.0,2.8333,1.4028
22,80,5.0,25.9944,38.4563
2,2,1.0,0.6667,0.2222
33,357,8.0,125.6667,200.3444
53,83,5.0,28.0667,18.7645
1,11,1.0,2.75,5.7292
1,0,0.0,0.0,0.0
3,10,2.0,2.9167,3.9931
1,1,1.0,0.1667,0.0611
3,0,0.0,0.0,0.0
14,43,4.0,13.3333,18.1944
42,291,9.0,89.0738,107.1481
1,1,1.0,0.3333,0.6111
7,5,1.0,1.2024,1.3886
42,558,14.0,195.3817,187.7593
1,0,0.0,0.0,0.0
69,162,8.0,94.3583,90.746
17,519,9.0,86.7738,57.2142
3,3,1.0,0.6,1.37
13,49,2.0,14.7,21.9539
1,3,1.0,0.4286,0.1327
8,22,3.0,5.55,10.6808
6,14,3.0,5.9167,7.5764
2,3,1.0,1.0,1.8333
76,893,13.0,263.5333,398.8552
5,17,3.0,6.0,7.9583
3,5,1.0,1.25,1.3542
6,382,5.0,174.25,270.1458
29,76,5.0,33.2333,27.1539
6,17,2.0,2.5806,2.0835
8,17,2.0,10.9583,10.1337
2,11,0.0,3.2667,5.6589
43,399,9.0,162.4333,110.2728
5,4,1.0,1.0833,0.7986
6,165,4.0,55.0667,61.93
2,9,0.0,1.5818,3.5639
12,50,4.0,19.5905,25.8782
5,0,0.0,0.0,0.0
1,8,1.0,1.6,2.0533
11,101,5.0,29.2,36.8233
52,480,9.0,210.1667,225.3056
4,2,1.0,0.3095,0.1756
1,1,1.0,0.2,0.09
1,2,1.0,0.5,0.2917
111,1674,21.0,428.7538,547.3334
41,184,7.0,56.1833,26.5714
1,38,1.0,6.3333,1.0556
8,89,5.0,20.0833,14.0824
10,80,7.0,26.2667,37.7589
1,1,1.0,0.125,0.0793
1,10,1.0,2.0,0.9
2,6,0.0,1.0,0.95
2,2,1.0,0.3333,0.3167
6,10,2.0,2.9,3.3133
5,14,2.0,4.5,3.875
16,39,4.0,12.3119,8.6123
107,2433,26.0,893.5924,1044.8754
30,85,6.0,35.6389,50.8361
13,21,3.0,6.0667,10.8189
2,5,1.0,0.8333,0.7917
11,16,2.0,3.725,4.2347
1,3,1.0,0.3,0.0633
2,1,1.0,0.3333,0.1111
23,105,6.0,31.9433,21.6448
3,5,1.0,1.5,2.8528
12,27,3.0,7.4333,11.4978
5,3,1.0,0.7333,0.6244
76,812,14.0,354.4,475.6543
3,3,1.0,0.75,0.8125
10,180,7.0,46.5333,58.2624
2,5,1.0,2.1429,1.0442
3,5,1.0,0.5556,0.0617
42,1022,16.0,266.6595,339.1743
45,88,6.0,24.8,13.8183
14,573,8.0,189.8984,250.552
6,58,4.0,12.6429,13.4585
1,1,1.0,0.2,0.1567
5,20,2.0,2.7778,3.0534
3,8,1.0,3.3333,2.9444
4,5,1.0,1.0167,0.2436
11,20,2.0,4.3667,6.7539
3,4,1.0,0.8,1.0267
29,154,6.0,50.875,66.5942
3,3,1.0,0.75,0.5625
2,5,0.0,1.25,0.7292
3,2,1.0,0.5333,0.7344
1,1,1.0,0.2,0.4567
1,1,1.0,0.3333,0.6111
7,24,3.0,5.8,5.1989
1,3,1.0,0.5,0.1833
31,290,8.0,84.875,44.0052
59,623,15.0,192.2845,134.3266
2,5,0.0,0.5,0.2895
9,96,6.0,31.2833,44.3886
1,1,1.0,0.25,0.1458
3,4,1.0,0.8333,0.7528
2,3,1.0,0.4286,0.0612
1,0,0.0,0.0,0.0
2,1,1.0,0.1667,0.2417
2,3,1.0,1.5,2.25
18,230,6.0,63.9595,117.5157
5,26,2.0,5.0524,6.0529
47,1024,14.0,379.6032,620.6922
20,132,5.0,40.075,38.6738
3,75,0.0,17.1,12.0533
40,1030,16.0,336.319,407.5964
10,298,7.0,61.1262,111.3978
60,585,12.0,161.9786,62.8242
6,0,0.0,0.0,0.0
68,243,9.0,107.1119,119.3819
1,7,1.0,3.5,1.75
1,3,1.0,0.75,1.5625
2,1,1.0,0.0588,0.068
3,51,2.0,17.1667,16.3056
15,173,4.0,36.5083,36.7018
92,530,14.0,228.8667,236.6994
6,6,2.0,1.35,1.8158
37,280,9.0,157.25,167.1042
5,1,1.0,0.3333,0.2778
5,21,3.0,6.4167,10.4514
1,0,0.0,0.0,0.0
4,20,2.0,6.1778,8.7166
51,267,8.0,108.0833,108.5903
19,255,8.0,56.9513,72.9175
2,2,1.0,0.3333,0.3167
1,1,1.0,0.1667,0.1028
14,15,3.0,5.1667,6.9722
31,204,6.0,56.8024,39.8682
3,3,1.0,1.5,2.25
52,332,11.0,128.1774,92.5866
18,105,4.0,34.1333,62.1294
1,0,0.0,0.0,0.0
29,89,6.0,15.5399,23.6771
3,7,1.0,2.3333,1.6111
46,159,7.0,73.3745,75.0381
3,3,1.0,0.75,0.8125
15,209,9.0,78.15,113.7175
1,0,0.0,0.0,0.0
6,66,3.0,38.2917,31.5265
1,0,0.0,0.0,0.0
1,3,1.0,0.3,0.4287
4,2,1.0,0.6667,0.5556
1,0,0.0,0.0,0.0
5,11,2.0,2.0357,1.0852
35,887,14.0,256.3404,338.1121
143,678,14.0,193.4226,69.2508
6,58,3.0,9.75,9.7091
95,527,11.0,190.4786,117.3159
2,2,1.0,0.5,1.0417
5,26,2.0,4.1727,6.0651
13,105,5.0,27.6786,22.34
2,4,1.0,1.0,0.5833
3,7,2.0,3.5,5.25
8,44,4.0,6.3972,11.2475
102,357,10.0,109.9131,90.0328
24,75,5.0,13.9321,18.9579
2,77,1.0,8.5556,2.0201
